math_score,sex,education,interest,teaching,success,importance
374.12954,0,Don't Know,2.4444444444444446,3.142857142857143,3.0,2.888888888888889
470.31175,0,Don't Know,3.2222222222222223,3.857142857142857,3.2222222222222223,4.0
306.30114,1,Secondary or lower,2.6666666666666665,2.7142857142857144,2.111111111111111,3.111111111111111
274.81728,0,University or Higher,1.8888888888888888,1.0,2.333333333333333,1.0
486.02684,1,Don't Know,2.0,3.571428571428572,2.2222222222222223,2.888888888888889
425.24745,1,Secondary or lower,2.7777777777777777,3.571428571428572,2.2222222222222223,3.0
471.76659,1,Post-Secondary,3.333333333333333,4.0,3.4444444444444446,2.555555555555556
684.68308,1,University or Higher,2.888888888888889,3.571428571428572,2.888888888888889,3.333333333333333
626.39846,0,University or Higher,3.0,4.0,3.6666666666666665,3.888888888888889
426.46221,0,University or Higher,2.2222222222222223,3.2857142857142856,3.0,3.4444444444444446
516.47021,1,University or Higher,3.4444444444444446,3.7142857142857135,3.4444444444444446,3.555555555555556
482.46531,1,Post-Secondary,2.555555555555556,3.857142857142857,3.2222222222222223,3.111111111111111
462.84161,1,University or Higher,3.333333333333333,4.0,3.888888888888889,4.0
501.13829,0,University or Higher,3.4444444444444446,3.571428571428572,3.111111111111111,3.333333333333333
444.21841,0,University or Higher,3.4444444444444446,4.0,3.6666666666666665,3.888888888888889
522.49154,0,University or Higher,3.333333333333333,4.0,4.0,3.888888888888889
421.56745,1,Don't Know,1.6666666666666667,1.8571428571428568,1.3333333333333333,3.333333333333333
531.32777,0,Don't Know,3.0,4.0,2.6666666666666665,3.7777777777777777
423.18909,1,Don't Know,3.111111111111111,3.142857142857143,2.4444444444444446,3.555555555555556
478.50202,0,Don't Know,1.6666666666666667,2.0,1.6666666666666667,3.333333333333333
386.06574,1,Secondary or lower,3.4444444444444446,4.0,3.0,3.888888888888889
390.49894,1,Don't Know,2.888888888888889,4.0,1.8888888888888888,2.888888888888889
406.28819,0,Don't Know,3.2222222222222223,2.571428571428572,2.555555555555556,3.333333333333333
496.95062,1,University or Higher,3.333333333333333,4.0,4.0,4.0
607.84986,1,University or Higher,1.8888888888888888,2.4285714285714284,2.7777777777777777,3.6666666666666665
542.33762,0,University or Higher,3.111111111111111,3.7142857142857135,3.2222222222222223,3.7777777777777777
628.21018,1,Don't Know,2.4444444444444446,4.0,3.111111111111111,3.4444444444444446
590.44521,0,University or Higher,3.333333333333333,4.0,3.333333333333333,4.0
541.26907,0,Post-Secondary,3.333333333333333,3.571428571428572,3.0,3.888888888888889
296.19693,0,Don't Know,1.6666666666666667,1.0,2.6666666666666665,1.0
606.0318,0,University or Higher,2.2222222222222223,3.7142857142857135,2.7777777777777777,3.2222222222222223
311.16528,0,Don't Know,2.7777777777777777,2.857142857142857,2.7777777777777777,3.0
451.93687,1,Don't Know,2.7777777777777777,3.571428571428572,3.333333333333333,3.6666666666666665
503.01682,1,Post-Secondary,2.7777777777777777,3.7142857142857135,3.6666666666666665,4.0
528.07358,0,University or Higher,2.4444444444444446,4.0,2.7777777777777777,3.7777777777777777
246.82414,0,Don't Know,3.0,3.0,2.4444444444444446,3.0
428.97123,0,Don't Know,2.0,4.0,2.333333333333333,3.111111111111111
474.55376,0,University or Higher,1.0,3.857142857142857,2.333333333333333,4.0
490.95123,1,Don't Know,3.555555555555556,4.0,2.6666666666666665,3.0
508.02338,0,University or Higher,2.7777777777777777,3.7142857142857135,2.6666666666666665,2.7777777777777777
468.05061,1,Post-Secondary,2.2222222222222223,4.0,3.111111111111111,3.2222222222222223
650.68309,1,University or Higher,3.2222222222222223,3.4285714285714284,3.555555555555556,3.6666666666666665
528.86808,0,Post-Secondary,2.888888888888889,4.0,3.2222222222222223,4.0
404.8259,1,Don't Know,2.0,3.4285714285714284,3.0,3.0
578.83505,0,University or Higher,3.0,4.0,2.4444444444444446,3.111111111111111
554.31791,0,University or Higher,2.4444444444444446,3.571428571428572,3.111111111111111,3.888888888888889
503.13285,1,Don't Know,2.333333333333333,3.571428571428572,3.333333333333333,3.0
538.97029,0,University or Higher,2.7777777777777777,2.4285714285714284,2.4444444444444446,2.333333333333333
363.74015,1,Secondary or lower,2.0,2.142857142857143,1.7777777777777777,3.0
257.99478,0,Don't Know,2.0,2.2857142857142856,2.6666666666666665,2.4444444444444446
383.27121,1,Secondary or lower,3.7777777777777777,4.0,2.7777777777777777,3.4444444444444446
470.54905,1,University or Higher,2.7777777777777777,3.7142857142857135,3.333333333333333,3.333333333333333
484.91398,0,University or Higher,2.888888888888889,2.7142857142857144,2.6666666666666665,2.7777777777777777
478.0065,0,Don't Know,2.4444444444444446,3.857142857142857,2.7777777777777777,2.7777777777777777
539.56113,1,University or Higher,3.0,3.857142857142857,3.4444444444444446,3.6666666666666665
655.90924,1,University or Higher,2.888888888888889,3.857142857142857,3.0,2.888888888888889
618.24905,0,Post-Secondary,3.111111111111111,4.0,2.6666666666666665,4.0
385.34428,0,University or Higher,2.6666666666666665,3.4285714285714284,1.5555555555555556,3.111111111111111
567.71897,1,Post-Secondary,3.111111111111111,4.0,3.4444444444444446,2.555555555555556
470.37634,1,University or Higher,2.555555555555556,4.0,2.6666666666666665,3.6666666666666665
419.91797,0,Don't Know,3.0,3.7142857142857135,2.333333333333333,3.333333333333333
632.62668,1,University or Higher,2.555555555555556,3.7142857142857135,1.8888888888888888,3.6666666666666665
458.52844,0,Post-Secondary,1.7777777777777777,3.571428571428572,1.5555555555555556,1.5555555555555556
472.26044,0,Don't Know,1.3333333333333333,4.0,3.6666666666666665,2.7777777777777777
507.25983,0,University or Higher,3.4444444444444446,4.0,3.111111111111111,3.555555555555556
317.07592,0,University or Higher,3.333333333333333,3.571428571428572,3.111111111111111,3.6666666666666665
411.18741,1,University or Higher,3.2222222222222223,4.0,3.0,3.555555555555556
403.64544,0,University or Higher,2.7777777777777777,2.4285714285714284,2.6666666666666665,3.0
587.58354,0,University or Higher,3.2222222222222223,4.0,3.7777777777777777,2.7777777777777777
547.17904,1,University or Higher,2.4444444444444446,3.857142857142857,2.888888888888889,2.888888888888889
338.30011,1,Post-Secondary,1.8888888888888888,2.4285714285714284,2.7777777777777777,2.6666666666666665
440.57247,1,University or Higher,2.111111111111111,1.2857142857142858,2.333333333333333,4.0
395.11588,0,Secondary or lower,2.333333333333333,3.2857142857142856,2.333333333333333,3.111111111111111
256.16703,0,University or Higher,3.6666666666666665,4.0,3.555555555555556,4.0
505.95154,1,University or Higher,2.4444444444444446,3.4285714285714284,1.8888888888888888,3.4444444444444446
455.618,1,Secondary or lower,3.333333333333333,3.7142857142857135,2.7777777777777777,3.7777777777777777
488.21293,0,University or Higher,2.333333333333333,3.142857142857143,2.555555555555556,3.0
522.55145,0,Don't Know,2.4444444444444446,2.142857142857143,2.6666666666666665,2.333333333333333
432.37987,1,Secondary or lower,3.111111111111111,3.7142857142857135,2.4444444444444446,3.555555555555556
338.7198,0,University or Higher,2.6666666666666665,2.857142857142857,2.2222222222222223,2.888888888888889
577.1545,0,University or Higher,2.888888888888889,3.7142857142857135,2.888888888888889,3.6666666666666665
379.96524,1,Don't Know,2.2222222222222223,3.4285714285714284,2.555555555555556,3.6666666666666665
548.09459,0,Don't Know,3.7777777777777777,2.857142857142857,2.111111111111111,2.888888888888889
485.69445,1,Post-Secondary,2.6666666666666665,4.0,2.333333333333333,3.888888888888889
342.17098,0,Post-Secondary,3.333333333333333,3.571428571428572,2.4444444444444446,3.0
275.91935,1,Don't Know,1.6666666666666667,2.571428571428572,3.111111111111111,2.888888888888889
329.5415,0,University or Higher,3.333333333333333,4.0,4.0,4.0
422.55972,1,University or Higher,3.0,3.571428571428572,3.4444444444444446,4.0
389.26436,0,Secondary or lower,2.6666666666666665,2.4285714285714284,1.5555555555555556,3.111111111111111
633.03011,1,University or Higher,2.7777777777777777,3.7142857142857135,3.333333333333333,3.4444444444444446
451.22655,1,Don't Know,3.2222222222222223,3.7142857142857135,3.6666666666666665,3.888888888888889
707.44083,0,University or Higher,2.555555555555556,3.142857142857143,3.111111111111111,3.333333333333333
570.12754,1,University or Higher,1.5555555555555556,2.571428571428572,2.0,3.0
378.24683,0,Don't Know,2.0,4.0,3.6666666666666665,4.0
414.12569,1,Don't Know,3.4444444444444446,4.0,3.333333333333333,4.0
378.28903,0,University or Higher,2.0,3.857142857142857,2.2222222222222223,3.333333333333333
473.49011,0,University or Higher,2.7777777777777777,3.2857142857142856,2.4444444444444446,3.4444444444444446
627.74728,1,University or Higher,3.2222222222222223,3.857142857142857,3.2222222222222223,2.6666666666666665
614.75656,0,Don't Know,2.2222222222222223,2.7142857142857144,3.555555555555556,2.555555555555556
515.56558,1,Secondary or lower,2.333333333333333,4.0,3.2222222222222223,3.111111111111111
386.96302,0,University or Higher,3.2222222222222223,3.857142857142857,3.555555555555556,4.0
474.25957,0,University or Higher,2.333333333333333,3.2857142857142856,3.0,2.888888888888889
494.49661,0,Don't Know,3.333333333333333,3.7142857142857135,3.6666666666666665,3.888888888888889
536.27142,0,Post-Secondary,1.4444444444444444,4.0,3.6666666666666665,3.7777777777777777
542.72869,0,Don't Know,3.4444444444444446,4.0,3.333333333333333,4.0
501.93146,0,Don't Know,3.333333333333333,3.571428571428572,3.555555555555556,4.0
523.34885,0,Don't Know,3.0,4.0,2.7777777777777777,3.7777777777777777
586.35887,1,University or Higher,2.555555555555556,4.0,2.111111111111111,2.888888888888889
610.40064,1,University or Higher,3.333333333333333,4.0,3.4444444444444446,3.333333333333333
510.70333,0,Don't Know,2.555555555555556,3.2857142857142856,2.2222222222222223,2.888888888888889
413.44254,1,Post-Secondary,2.6666666666666665,3.7142857142857135,3.0,3.333333333333333
398.73665,1,Secondary or lower,3.0,3.7142857142857135,2.6666666666666665,3.111111111111111
493.60233,1,Post-Secondary,1.8888888888888888,3.571428571428572,1.7777777777777777,2.7777777777777777
378.99368,0,Post-Secondary,3.555555555555556,3.571428571428572,2.888888888888889,3.555555555555556
446.06743,1,Secondary or lower,3.6666666666666665,4.0,3.6666666666666665,3.888888888888889
606.09226,1,Don't Know,2.555555555555556,4.0,2.333333333333333,3.2222222222222223
430.75076,1,University or Higher,3.4444444444444446,3.7142857142857135,3.333333333333333,3.888888888888889
493.73451,0,University or Higher,2.555555555555556,2.7142857142857144,2.6666666666666665,3.0
476.68596,1,Don't Know,2.6666666666666665,3.7142857142857135,2.7777777777777777,3.7777777777777777
354.10863,0,University or Higher,3.0,4.0,3.0,3.333333333333333
463.42198,1,Don't Know,3.111111111111111,4.0,2.7777777777777777,3.6666666666666665
610.44006,1,University or Higher,3.111111111111111,4.0,4.0,4.0
642.58312,0,Post-Secondary,3.0,4.0,3.6666666666666665,4.0
270.38152,0,Secondary or lower,3.333333333333333,3.571428571428572,2.888888888888889,3.111111111111111
542.75575,0,Don't Know,3.333333333333333,4.0,4.0,4.0
631.1214,0,University or Higher,2.7777777777777777,3.7142857142857135,3.555555555555556,3.2222222222222223
362.79364,1,Secondary or lower,3.333333333333333,4.0,3.0,4.0
475.30985,0,Post-Secondary,3.333333333333333,4.0,4.0,4.0
425.21115,1,Secondary or lower,3.555555555555556,4.0,2.7777777777777777,3.0
487.60918,1,University or Higher,2.888888888888889,4.0,2.7777777777777777,2.888888888888889
432.61226,0,University or Higher,3.888888888888889,3.4285714285714284,3.0,2.555555555555556
642.55963,0,Don't Know,3.333333333333333,4.0,3.7777777777777777,3.888888888888889
599.14681,1,University or Higher,2.6666666666666665,4.0,2.555555555555556,3.888888888888889
414.77277,0,Don't Know,3.111111111111111,3.857142857142857,2.333333333333333,2.7777777777777777
468.82975,1,University or Higher,1.7777777777777777,4.0,2.555555555555556,3.4444444444444446
604.13545,1,University or Higher,3.111111111111111,3.0,2.4444444444444446,3.4444444444444446
692.19632,1,University or Higher,2.888888888888889,4.0,3.0,3.888888888888889
357.48442,0,Secondary or lower,2.0,2.4285714285714284,3.111111111111111,2.0
488.59499,0,Post-Secondary,2.2222222222222223,3.571428571428572,1.6666666666666667,3.2222222222222223
566.01972,0,Don't Know,2.888888888888889,3.4285714285714284,3.333333333333333,3.0
535.11167,0,Post-Secondary,2.333333333333333,3.7142857142857135,3.2222222222222223,3.333333333333333
541.42051,0,Post-Secondary,2.0,3.571428571428572,2.2222222222222223,2.7777777777777777
388.21352,0,Post-Secondary,3.111111111111111,4.0,2.4444444444444446,3.888888888888889
533.11755,1,University or Higher,2.6666666666666665,3.571428571428572,2.555555555555556,3.555555555555556
458.99078,1,Don't Know,2.0,2.4285714285714284,1.5555555555555556,3.555555555555556
463.63767,0,Post-Secondary,2.111111111111111,3.0,2.555555555555556,2.555555555555556
509.86406,1,Don't Know,2.7777777777777777,3.4285714285714284,2.4444444444444446,3.333333333333333
508.8876,0,Don't Know,3.111111111111111,4.0,2.555555555555556,3.6666666666666665
593.13662,1,University or Higher,3.2222222222222223,3.7142857142857135,2.2222222222222223,3.111111111111111
463.05908,1,University or Higher,2.6666666666666665,3.857142857142857,2.6666666666666665,3.111111111111111
356.89581,1,Post-Secondary,2.888888888888889,3.571428571428572,2.555555555555556,3.555555555555556
339.23259,1,Secondary or lower,1.4444444444444444,3.4285714285714284,1.0,3.0
527.92436,1,Post-Secondary,1.8888888888888888,3.7142857142857135,1.6666666666666667,2.888888888888889
526.54146,0,University or Higher,3.333333333333333,2.4285714285714284,2.4444444444444446,3.333333333333333
566.56479,0,University or Higher,3.111111111111111,4.0,3.111111111111111,3.2222222222222223
372.95721,0,Don't Know,1.6666666666666667,1.0,1.7777777777777777,1.0
457.40466,1,Post-Secondary,3.0,3.857142857142857,2.7777777777777777,3.7777777777777777
428.63327,1,University or Higher,2.333333333333333,3.7142857142857135,2.7777777777777777,3.4444444444444446
603.50541,0,University or Higher,3.333333333333333,3.7142857142857135,3.888888888888889,3.4444444444444446
578.92592,0,Don't Know,2.111111111111111,2.571428571428572,1.7777777777777777,2.6666666666666665
471.51058,0,Don't Know,2.888888888888889,3.0,3.2222222222222223,3.4444444444444446
446.62921,1,University or Higher,3.2222222222222223,2.857142857142857,3.6666666666666665,2.888888888888889
463.8125,0,University or Higher,2.111111111111111,2.0,2.333333333333333,2.888888888888889
400.57498,1,Don't Know,3.333333333333333,4.0,3.6666666666666665,4.0
647.43646,0,Post-Secondary,3.333333333333333,3.7142857142857135,4.0,3.6666666666666665
521.3407,0,University or Higher,2.888888888888889,4.0,2.555555555555556,3.555555555555556
547.86454,1,Don't Know,3.333333333333333,3.7142857142857135,4.0,3.888888888888889
361.35117,1,Post-Secondary,3.111111111111111,3.571428571428572,2.7777777777777777,3.888888888888889
316.60278,0,Don't Know,3.0,2.7142857142857144,2.333333333333333,4.0
448.82132,1,Secondary or lower,2.7777777777777777,3.0,2.555555555555556,3.333333333333333
464.29822,0,Don't Know,2.7777777777777777,3.4285714285714284,3.555555555555556,3.6666666666666665
573.6295,0,University or Higher,2.888888888888889,3.4285714285714284,2.888888888888889,3.2222222222222223
412.37744,0,Secondary or lower,3.2222222222222223,2.857142857142857,2.333333333333333,3.4444444444444446
434.35093,0,University or Higher,3.333333333333333,4.0,3.555555555555556,3.888888888888889
288.15097,1,Secondary or lower,2.4444444444444446,3.142857142857143,2.333333333333333,3.0
542.01926,1,Secondary or lower,2.6666666666666665,4.0,2.4444444444444446,3.888888888888889
486.81177,0,Don't Know,3.333333333333333,4.0,4.0,4.0
420.96948,1,University or Higher,2.2222222222222223,3.2857142857142856,2.888888888888889,3.7777777777777777
440.05646,0,Post-Secondary,1.4444444444444444,1.7142857142857142,1.8888888888888888,2.0
575.95712,0,Post-Secondary,3.111111111111111,3.857142857142857,2.555555555555556,3.6666666666666665
358.92801,1,University or Higher,3.0,3.142857142857143,2.4444444444444446,3.0
657.41763,1,University or Higher,2.333333333333333,3.0,3.555555555555556,3.2222222222222223
652.45116,0,University or Higher,2.2222222222222223,3.4285714285714284,3.6666666666666665,3.888888888888889
584.37221,0,Post-Secondary,2.4444444444444446,3.142857142857143,2.7777777777777777,3.555555555555556
571.14598,1,Don't Know,2.888888888888889,3.2857142857142856,3.111111111111111,3.888888888888889
362.20603,0,Don't Know,1.6666666666666667,2.2857142857142856,2.4444444444444446,2.333333333333333
534.3116,0,Secondary or lower,2.4444444444444446,3.2857142857142856,2.333333333333333,3.555555555555556
583.52804,1,Don't Know,2.7777777777777777,3.7142857142857135,2.6666666666666665,2.6666666666666665
384.51625,0,University or Higher,2.111111111111111,2.142857142857143,2.6666666666666665,3.7777777777777777
454.91602,0,Don't Know,3.0,3.0,3.6666666666666665,4.0
461.76794,0,Secondary or lower,3.4444444444444446,3.0,2.555555555555556,2.7777777777777777
513.61266,1,University or Higher,2.333333333333333,3.571428571428572,2.7777777777777777,3.0
487.43157,0,Don't Know,1.6666666666666667,2.142857142857143,1.6666666666666667,2.888888888888889
509.51674,0,Don't Know,2.0,3.0,1.8888888888888888,3.4444444444444446
445.23974,0,Don't Know,2.888888888888889,3.571428571428572,2.888888888888889,3.4444444444444446
556.42216,0,University or Higher,2.2222222222222223,2.571428571428572,3.2222222222222223,3.7777777777777777
487.16521,0,Don't Know,2.0,3.4285714285714284,1.6666666666666667,3.4444444444444446
494.75996,0,Post-Secondary,3.0,2.857142857142857,2.4444444444444446,3.0
462.40087,1,Don't Know,1.3333333333333333,3.2857142857142856,1.5555555555555556,2.4444444444444446
516.80126,1,University or Higher,2.888888888888889,3.7142857142857135,2.888888888888889,3.6666666666666665
436.71363,1,University or Higher,3.2222222222222223,4.0,3.333333333333333,3.6666666666666665
333.5902,1,University or Higher,2.4444444444444446,3.0,1.4444444444444444,1.8888888888888888
549.55633,1,University or Higher,3.2222222222222223,3.571428571428572,3.555555555555556,3.333333333333333
638.58063,0,Don't Know,2.555555555555556,3.0,2.111111111111111,3.4444444444444446
412.4251,1,Post-Secondary,3.6666666666666665,4.0,3.2222222222222223,3.6666666666666665
589.20518,0,Don't Know,4.0,3.2857142857142856,2.888888888888889,3.555555555555556
210.42648,0,Secondary or lower,3.0,4.0,2.333333333333333,3.0
513.41456,1,University or Higher,3.333333333333333,4.0,4.0,4.0
358.54395,1,Don't Know,2.4444444444444446,3.2857142857142856,3.2222222222222223,3.4444444444444446
561.15691,0,University or Higher,1.7777777777777777,1.1428571428571428,2.111111111111111,2.7777777777777777
401.61279,0,Secondary or lower,2.2222222222222223,3.142857142857143,3.0,2.6666666666666665
509.39069,1,University or Higher,1.8888888888888888,2.571428571428572,2.111111111111111,3.0
492.00252,0,Don't Know,2.4444444444444446,2.857142857142857,2.7777777777777777,2.4444444444444446
473.09637,1,Don't Know,3.111111111111111,3.7142857142857135,2.111111111111111,3.7777777777777777
447.58874,1,Don't Know,3.111111111111111,3.857142857142857,3.6666666666666665,3.7777777777777777
476.82036,0,Don't Know,2.7777777777777777,3.2857142857142856,3.0,3.333333333333333
451.63421,1,University or Higher,3.333333333333333,2.0,3.2222222222222223,3.7777777777777777
399.34219,1,Don't Know,2.555555555555556,3.4285714285714284,2.0,3.6666666666666665
463.17466,0,Don't Know,1.8888888888888888,2.2857142857142856,1.5555555555555556,3.0
509.82453,1,Post-Secondary,2.333333333333333,3.857142857142857,1.3333333333333333,2.4444444444444446
538.93243,1,Don't Know,2.7777777777777777,3.857142857142857,2.555555555555556,2.555555555555556
584.90671,1,Don't Know,2.4444444444444446,2.857142857142857,2.0,3.333333333333333
319.12761,1,Don't Know,3.333333333333333,3.857142857142857,3.0,4.0
311.91792,0,Post-Secondary,2.4444444444444446,2.0,2.6666666666666665,1.0
455.34117,0,Don't Know,1.0,4.0,2.555555555555556,3.111111111111111
576.85418,0,Secondary or lower,3.111111111111111,2.857142857142857,2.4444444444444446,2.6666666666666665
399.96153,1,Secondary or lower,2.111111111111111,1.0,2.4444444444444446,2.6666666666666665
452.57704,1,Don't Know,1.6666666666666667,3.4285714285714284,1.5555555555555556,2.888888888888889
412.33346,0,University or Higher,2.2222222222222223,3.571428571428572,3.6666666666666665,3.2222222222222223
491.25032,1,Secondary or lower,1.8888888888888888,3.0,2.7777777777777777,3.0
420.93273,1,Secondary or lower,3.0,2.7142857142857144,2.4444444444444446,3.0
570.98341,0,Don't Know,2.7777777777777777,3.142857142857143,3.0,3.6666666666666665
557.84325,1,Don't Know,2.4444444444444446,2.4285714285714284,1.7777777777777777,2.7777777777777777
576.92066,1,Post-Secondary,3.111111111111111,3.4285714285714284,3.2222222222222223,3.333333333333333
227.66221,0,Don't Know,3.0,3.142857142857143,2.333333333333333,3.0
326.14165,1,University or Higher,3.4444444444444446,4.0,2.7777777777777777,2.7777777777777777
478.55247,1,University or Higher,2.888888888888889,4.0,3.4444444444444446,3.7777777777777777
481.0911,0,Don't Know,2.6666666666666665,3.7142857142857135,2.111111111111111,3.4444444444444446
529.83797,0,University or Higher,3.7777777777777777,4.0,2.4444444444444446,3.888888888888889
389.19755,1,Don't Know,2.555555555555556,3.857142857142857,3.333333333333333,3.6666666666666665
544.69208,1,University or Higher,1.6666666666666667,2.857142857142857,2.333333333333333,2.888888888888889
399.18997,0,University or Higher,2.6666666666666665,3.4285714285714284,2.111111111111111,3.6666666666666665
367.39521,1,Secondary or lower,2.2222222222222223,3.4285714285714284,1.6666666666666667,3.111111111111111
342.65904,0,University or Higher,2.4444444444444446,3.142857142857143,2.333333333333333,2.2222222222222223
482.97932,0,Don't Know,3.333333333333333,3.857142857142857,3.0,3.4444444444444446
613.44181,1,University or Higher,2.4444444444444446,4.0,3.333333333333333,3.2222222222222223
312.53883,1,Secondary or lower,3.333333333333333,4.0,3.0,4.0
434.35394,0,Don't Know,3.0,3.857142857142857,3.333333333333333,3.7777777777777777
573.09701,1,Post-Secondary,2.888888888888889,3.2857142857142856,2.6666666666666665,2.7777777777777777
370.38405,1,University or Higher,3.0,3.0,2.555555555555556,3.0
500.32719,1,Don't Know,2.111111111111111,3.571428571428572,1.2222222222222223,3.7777777777777777
500.35425,1,University or Higher,3.333333333333333,4.0,3.2222222222222223,4.0
455.94448,1,Post-Secondary,2.555555555555556,3.142857142857143,2.888888888888889,3.2222222222222223
421.52747,1,Post-Secondary,1.7777777777777777,1.4285714285714286,2.333333333333333,2.0
459.09579,1,Secondary or lower,2.4444444444444446,3.4285714285714284,2.333333333333333,3.7777777777777777
494.19284,1,Don't Know,2.7777777777777777,3.142857142857143,3.2222222222222223,2.888888888888889
390.60706,0,Don't Know,1.0,1.0,2.6666666666666665,4.0
486.29187,0,University or Higher,2.7777777777777777,3.857142857142857,2.4444444444444446,3.7777777777777777
377.36636,0,Don't Know,3.888888888888889,4.0,2.4444444444444446,4.0
449.07409,0,Post-Secondary,3.111111111111111,3.7142857142857135,2.888888888888889,4.0
457.38829,0,Secondary or lower,4.0,3.4285714285714284,2.2222222222222223,4.0
438.56856,1,Don't Know,3.111111111111111,2.857142857142857,3.555555555555556,3.333333333333333
437.11651,0,Don't Know,1.8888888888888888,1.5714285714285714,2.555555555555556,2.333333333333333
418.16604,0,University or Higher,1.7777777777777777,3.142857142857143,3.0,3.4444444444444446
428.66222,1,University or Higher,3.2222222222222223,4.0,3.888888888888889,3.7777777777777777
464.94329,1,University or Higher,2.2222222222222223,3.4285714285714284,1.6666666666666667,2.333333333333333
358.52457,0,Secondary or lower,3.7777777777777777,3.7142857142857135,2.6666666666666665,4.0
487.52778,0,Secondary or lower,3.111111111111111,3.142857142857143,2.6666666666666665,2.333333333333333
501.16969,1,Don't Know,1.8888888888888888,2.571428571428572,2.2222222222222223,2.555555555555556
416.94527,1,Post-Secondary,1.7777777777777777,2.4285714285714284,1.6666666666666667,2.2222222222222223
570.30315,0,Post-Secondary,2.555555555555556,3.0,2.111111111111111,3.2222222222222223
526.58266,1,Secondary or lower,1.8888888888888888,1.8571428571428568,1.8888888888888888,3.4444444444444446
443.81041,1,Secondary or lower,3.2222222222222223,3.7142857142857135,3.888888888888889,2.888888888888889
466.35035,0,Post-Secondary,4.0,4.0,2.333333333333333,4.0
398.51806,0,Secondary or lower,3.7777777777777777,3.0,2.333333333333333,3.333333333333333
659.07602,0,University or Higher,2.888888888888889,4.0,3.2222222222222223,3.7777777777777777
433.32147,0,Don't Know,2.0,3.4285714285714284,2.6666666666666665,3.4444444444444446
604.92739,1,Secondary or lower,3.6666666666666665,4.0,3.4444444444444446,4.0
337.85938,0,Don't Know,2.6666666666666665,3.4285714285714284,2.333333333333333,2.555555555555556
466.62117,1,Don't Know,2.111111111111111,4.0,2.0,3.2222222222222223
439.92061,1,Don't Know,2.333333333333333,1.7142857142857142,3.0,4.0
446.48634,0,Don't Know,2.333333333333333,4.0,2.555555555555556,2.7777777777777777
540.53815,1,Don't Know,1.8888888888888888,2.7142857142857144,2.555555555555556,2.6666666666666665
600.60888,0,Secondary or lower,2.888888888888889,3.7142857142857135,3.333333333333333,3.111111111111111
333.56459,0,University or Higher,2.333333333333333,2.857142857142857,4.0,3.6666666666666665
573.24099,1,University or Higher,3.333333333333333,4.0,3.7777777777777777,3.6666666666666665
342.28267,0,Don't Know,2.555555555555556,2.0,2.333333333333333,2.6666666666666665
443.94626,0,Post-Secondary,3.111111111111111,4.0,3.555555555555556,4.0
582.01441,1,University or Higher,3.2222222222222223,3.857142857142857,4.0,2.888888888888889
525.92724,1,Post-Secondary,2.4444444444444446,3.7142857142857135,1.3333333333333333,3.555555555555556
533.00074,0,University or Higher,2.7777777777777777,3.7142857142857135,2.333333333333333,3.888888888888889
587.15683,1,University or Higher,2.333333333333333,3.7142857142857135,2.333333333333333,3.333333333333333
399.23451,1,Secondary or lower,3.0,4.0,2.6666666666666665,3.888888888888889
362.27128,1,University or Higher,2.4444444444444446,3.7142857142857135,1.5555555555555556,3.2222222222222223
496.13707,0,University or Higher,2.6666666666666665,3.7142857142857135,2.888888888888889,3.333333333333333
428.16269,1,Secondary or lower,3.0,4.0,2.0,2.6666666666666665
531.21831,1,Don't Know,2.7777777777777777,3.2857142857142856,1.7777777777777777,3.6666666666666665
411.57214,0,Secondary or lower,3.111111111111111,4.0,2.888888888888889,3.4444444444444446
624.59843,0,Don't Know,2.6666666666666665,3.7142857142857135,2.7777777777777777,3.0
588.35143,0,University or Higher,3.0,4.0,4.0,3.555555555555556
403.63453,1,University or Higher,2.555555555555556,2.4285714285714284,2.2222222222222223,2.7777777777777777
527.59041,0,Post-Secondary,2.333333333333333,3.142857142857143,2.0,2.7777777777777777
519.68254,1,Don't Know,2.555555555555556,2.7142857142857144,2.333333333333333,2.7777777777777777
607.47082,0,University or Higher,3.333333333333333,4.0,3.888888888888889,4.0
408.16851,1,Secondary or lower,3.333333333333333,4.0,3.888888888888889,3.888888888888889
570.52129,1,Post-Secondary,1.8888888888888888,2.7142857142857144,2.7777777777777777,3.0
416.40632,0,Don't Know,3.0,2.857142857142857,2.333333333333333,2.888888888888889
638.53966,1,Post-Secondary,3.111111111111111,4.0,3.6666666666666665,3.333333333333333
399.5081,0,Post-Secondary,2.2222222222222223,4.0,2.888888888888889,3.6666666666666665
573.36938,1,University or Higher,3.111111111111111,3.857142857142857,2.6666666666666665,3.7777777777777777
534.03199,0,Don't Know,2.6666666666666665,3.4285714285714284,2.888888888888889,2.6666666666666665
402.88401,1,Post-Secondary,2.888888888888889,3.7142857142857135,3.111111111111111,3.333333333333333
551.16739,0,Don't Know,2.7777777777777777,3.2857142857142856,2.4444444444444446,4.0
505.09022,1,Post-Secondary,2.888888888888889,3.857142857142857,3.555555555555556,3.2222222222222223
495.80256,0,Don't Know,2.7777777777777777,1.4285714285714286,3.888888888888889,3.0
421.00834,1,University or Higher,2.6666666666666665,3.857142857142857,2.0,3.0
487.54738,1,Don't Know,3.111111111111111,4.0,2.6666666666666665,3.7777777777777777
323.46427,0,Secondary or lower,2.6666666666666665,2.7142857142857144,2.7777777777777777,2.6666666666666665
